awardID,projectID,donorID,short_descr,long_descr,donor_type_lvl1,donor_type_lvl1_descr,donor_type_lvl3,donor_type_lvl3_descr,fiscal_year,budget,expenditure
60421,76065,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,270550,116172.24
60421,76065,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2012,937272.58,602986.86
60421,76066,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,327550,80353.34
60421,76066,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2012,649183.5,329938.95
60421,76067,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,30500,8633.39
60421,76067,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2012,4999.8,-146.09
60421,76068,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,61000,0
60421,76068,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2012,36000,0
60423,76070,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,22650,0
60423,76071,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,371900,185902.17
60423,76071,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2012,472005.89,308536.46
60425,76074,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,21350,0
60425,76074,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2012,228833.44,83551.21
60425,76075,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,230200,212833.73
60425,76075,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2012,157952.3,145789.66
60425,76076,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,18200,0
60430,76083,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,183900,139522.04
60430,76083,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2012,70028.4,36875.54
60432,76085,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,52306,-592.2
60432,76085,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2012,95423,41777.13
60432,76086,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,274501.91,158509.76
60432,76086,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2012,190934.75,165492.46
60432,76087,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,84054,8704.04
60432,76088,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,49006,1068.13
60450,76120,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,81200,-105.5
60450,76120,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2012,135082.61,26191.32
60450,76121,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2011,228559.64,43231.52
60450,76121,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2012,170748.54,13032.22
62475,79968,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2012,24500,21949.58
62664,80153,70,BOT,GOVERNMENT OF BOTSWANA,PROG CTY,PROGRAMME COUNTRY,BWA,Botswana,2012,68268,0
11638,11638,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,211743.33,211743.23
11647,11647,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,0,-385.14
11650,11650,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,0,-846.38
11651,11651,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,0,-1608.46
11651,11651,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,0,-1441.91
11654,11654,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,0,0
11658,11658,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,71610,70366.49
11658,11658,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,171571.24,118066.66
11660,11660,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,833905.54,438528.45
11660,11660,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,11000,10621.02
11664,11664,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,270672.46,125515.51
11664,11664,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,148130.07,144893.25
11665,11665,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,787806.08,500561.69
11665,11665,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,0,-16.55
11667,11667,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,0,-527.85
11668,11668,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,225552.43,23466.6
11670,11670,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,3001191,848108.24
11670,11670,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,114464.42,42934.66
11676,11676,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,0,-41.32
11678,11678,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,2030115.09,270997.64
11680,11680,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,1486057.3,235084.82
11680,11680,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,1500,701.26
11681,11681,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,0,0.29
11693,11693,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,1861988.36,266311.45
11695,11695,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,0,47218.94
25503,25503,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,0,172511.96
25504,25504,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,0,210
25505,25505,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,0,50327.72
25506,25506,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,0,-120645.09
25506,25506,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,0,-172119.24
25517,25517,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,345563.36,43354.69
25517,25517,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,21685.08,20940.06
25523,25523,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,0,1786.54
25524,25524,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,9450,4980.18
25524,25524,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,12826.83,10560.92
25532,25532,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,514999.33,-6425.23
25532,25532,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,1386193.68,50830.72
25582,25582,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,0,-498.33
25582,25582,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,222,0
36905,40303,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,0,-98663.24
36905,40303,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,0,0
36985,40421,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,715365,696441.91
36985,40421,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,1186820.07,285093.77
36991,40427,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,140375.15,139533.81
36991,40427,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,621493.59,-1238.54
36992,40428,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,703070.89,366931
36992,40428,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,2284528.3,1157890.4
36993,40429,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,2491881.01,2491881
36993,40429,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,5620527.24,1764524.6
37004,40440,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,14519182.84,11457575.96
37004,40440,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,4679454.4,4171758.28
37176,40658,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,896991.79,502846.74
37176,40658,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,1030710.31,333664.99
37178,40660,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,2597143.27,584547.57
37178,40660,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,0,-317216.85
37179,40661,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,33535113.09,15206361.47
37179,40661,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,37111667.56,11160710.75
37337,40859,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,1713254.47,1541205.6
37337,40859,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,4184243.85,2488654.66
37606,41180,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,5871400,3445436.86
37606,41180,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,2226859.7,2226620.07
38671,43035,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,3556214.74,3556214.74
38671,43035,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,5825896.52,3701999.24
39285,44009,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,4238874.06,254750.94
39285,44009,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,3987838.96,-4364.35
39287,44011,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,2943766.92,-26910.91
39290,44020,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,242456.35,21957.99
39293,44023,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,123917.93,13179.05
39293,44023,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,525,96.24
40960,46569,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,1979536.08,1619988.71
40960,46569,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,2063719.19,829927.39
40985,46623,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,76440,56611.04
40985,46623,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,1018604.67,483757.33
41086,46758,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,0,-27613.64
41086,46758,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,2672620.24,-72.4
41501,47312,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,549638.62,0
41501,47312,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,121845.44,0
41523,47389,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,70259.37,46229.75
41523,47389,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2012,334900.26,293883.4
41699,47660,71,BRA,GOVERNMENT OF BRAZIL,PROG CTY,PROGRAMME COUNTRY,BRA,Brazil,2011,98507.56,-1375
